ID,DateTime,Symbol,Quantity,Rate,Side,XRPUSD_BestBid,XRPUSD_BestAsk,XRPEUR_BestBid,XRPEUR_BestAsk,EURUSD_BestBid,EURUSD_BestAsk
410575666,2025-04-02 07:34:33,XRPEUR,33.12151031,1.94275,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575667,2025-04-02 07:34:33,XRPEUR,4770.40519154,1.94308,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575668,2025-04-02 07:34:33,XRPEUR,177.1875,1.94498,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575669,2025-04-02 07:34:33,XRPEUR,177.1875,1.9456099999999998,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575672,2025-04-02 07:34:33,XRPEUR,10.27999794,1.9457900000000001,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575673,2025-04-02 07:34:33,XRPUSD,104.50788519,2.09945,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575674,2025-04-02 07:34:33,XRPEUR,1700.52281437,1.9464,Buy,2.09518,2.09958,1.9423599999999999,1.94275,1.07883,1.07887
410575675,2025-04-02 07:34:33,XRPUSD,4514.0,2.09938,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575676,2025-04-02 07:34:33,XRPUSD,229.16418652,2.09957,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575677,2025-04-02 07:34:33,XRPUSD,1586.83939612,2.09999,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575678,2025-04-02 07:34:33,XRPUSD,3030.19641736,2.10047,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575680,2025-04-02 07:34:33,XRPEUR,9.9691,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575681,2025-04-02 07:34:33,XRPEUR,7.1102,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575682,2025-04-02 07:34:33,XRPEUR,31.4967,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575683,2025-04-02 07:34:33,XRPEUR,9.9448,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575685,2025-04-02 07:34:33,XRPEUR,6.263,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575686,2025-04-02 07:34:33,XRPEUR,9.133,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575687,2025-04-02 07:34:33,XRPEUR,17.4902,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575688,2025-04-02 07:34:33,XRPUSD,10.68612165,2.10146,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575689,2025-04-02 07:34:33,XRPEUR,15.6043,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575690,2025-04-02 07:34:33,XRPEUR,11.58,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575691,2025-04-02 07:34:33,XRPEUR,591.34285967,1.9457799999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575692,2025-04-02 07:34:33,XRPEUR,10.31524197,1.9477400000000002,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575693,2025-04-02 07:34:33,XRPEUR,177.1875,1.9478099999999998,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575699,2025-04-02 07:34:33,XRPEUR,177.1875,1.9486,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575701,2025-04-02 07:34:33,XRPEUR,501.93725943,1.9486,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575702,2025-04-02 07:34:33,XRPEUR,10.29589403,1.9486,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575703,2025-04-02 07:34:33,XRPEUR,3888.1875,1.9486,Buy,2.09668,2.09957,1.94255,1.9457799999999998,1.07881,1.07887
410575704,2025-04-02 07:34:33,XRPEUR,177.1875,1.9486,Buy,2.09978,2.1032599999999997,1.94255,1.9457799999999998,1.07881,1.07887
410575706,2025-04-02 07:34:33,XRPEUR,10.268850800000001,1.9486,Buy,2.09978,2.1032599999999997,1.94255,1.9457799999999998,1.07881,1.07887
410575708,2025-04-02 07:34:33,XRPUSD,113.79938627,2.1032599999999997,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575710,2025-04-02 07:34:33,XRPUSD,10.66415523,2.10356,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575711,2025-04-02 07:34:33,XRPUSD,2376.35533083,2.10407,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575712,2025-04-02 07:34:33,XRPUSD,2376.24516671,2.10416,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575713,2025-04-02 07:34:33,XRPUSD,4752.1004586,2.10434,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575714,2025-04-02 07:34:33,XRPUSD,4751.61090448,2.10455,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575723,2025-04-02 07:34:33,XRPEUR,10.29589403,1.9496900000000001,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575724,2025-04-02 07:34:33,XRPUSD,2165.25209804,2.09958,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575725,2025-04-02 07:34:33,XRPEUR,177.1875,1.9478400000000002,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575727,2025-04-02 07:34:33,XRPUSD,233.10487386,2.09979,Sell,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575728,2025-04-02 07:34:33,XRPEUR,10.30317686,1.9478400000000002,Buy,2.09978,2.1032599999999997,1.9427,1.9486,1.07881,1.07887
410575738,2025-04-02 07:34:33,XRPUSD,10.70718526,2.10046,Sell,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575739,2025-04-02 07:34:33,XRPEUR,275.2488328,1.9496799999999999,Sell,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575740,2025-04-02 07:34:34,XRPEUR,2879.7511672,1.9496799999999999,Sell,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575742,2025-04-02 07:34:34,XRPUSD,1728.68253976,2.10406,Sell,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575743,2025-04-02 07:34:34,XRPEUR,1008.42405218,1.9487,Buy,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575746,2025-04-02 07:34:34,XRPEUR,187.4906,1.9472599999999998,Buy,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575747,2025-04-02 07:34:34,XRPEUR,403.83923783,1.9472599999999998,Buy,2.10315,2.10566,1.9496799999999999,1.95164,1.07881,1.07887
410575752,2025-04-02 07:34:34,EURUSD,1390.34359,1.07887,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575754,2025-04-02 07:34:34,EURUSD,1e-05,1.07887,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575755,2025-04-02 07:34:34,EURUSD,1390.3178,1.07889,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575756,2025-04-02 07:34:34,EURUSD,2e-05,1.07889,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575757,2025-04-02 07:34:34,EURUSD,4634.28127,1.07892,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575759,2025-04-02 07:34:34,XRPUSD,233.10892714,2.10371,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575760,2025-04-02 07:34:34,XRPUSD,1495.57693519,2.10316,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575762,2025-04-02 07:34:34,XRPUSD,2823.0,2.10416,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575763,2025-04-02 07:34:34,XRPUSD,4434.2,2.10372,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575764,2025-04-02 07:34:34,XRPUSD,2532.20586685,2.10316,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.0788200000000001,1.07887
410575766,2025-04-02 07:34:34,XRPUSD,2376.73672906,2.10372,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.07899,1.079
410575767,2025-04-02 07:34:34,XRPUSD,200.0,2.10372,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.07899,1.079
410575768,2025-04-02 07:34:34,XRPUSD,461.09264119999995,2.10316,Sell,2.10371,2.1051900000000003,1.94707,1.95164,1.07899,1.079
410575769,2025-04-02 07:34:34,EURUSD,2.9999999999999997e-05,1.07892,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.07899,1.079
410575770,2025-04-02 07:34:34,EURUSD,5471.060079999999,1.07899,Buy,2.10371,2.1051900000000003,1.94707,1.95164,1.07899,1.079
410575777,2025-04-02 07:34:34,EURUSD,1026.2880300000002,1.07899,Sell,2.10256,2.1051900000000003,1.9503400000000002,1.95164,1.07899,1.079
410575788,2025-04-02 07:34:34,XRPUSD,9129.002242,2.10261,Sell,2.10256,2.1051900000000003,1.9503400000000002,1.95164,1.07899,1.079
410575790,2025-04-02 07:34:34,XRPUSD,675.0,2.10265,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575791,2025-04-02 07:34:34,XRPUSD,1188.25467386,2.10257,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575792,2025-04-02 07:34:34,XRPUSD,302.58532614,2.1021,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575794,2025-04-02 07:34:34,XRPUSD,675.0,2.1023400000000003,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575795,2025-04-02 07:34:34,XRPUSD,1426.10433107,2.1021,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575796,2025-04-02 07:34:34,XRPUSD,1357.35566893,2.1021,Sell,2.10257,2.1038200000000002,1.9481700000000002,1.95164,1.07881,1.079
410575799,2025-04-02 07:34:34,XRPUSD,896.71,2.10258,Sell,2.10258,2.10261,1.94803,1.95025,1.07883,1.079
410575800,2025-04-02 07:34:34,XRPUSD,291.54467386,2.10258,Sell,2.10258,2.10261,1.94803,1.95025,1.07883,1.079
410575801,2025-04-02 07:34:34,XRPUSD,3667.0,2.1024700000000003,Sell,2.10258,2.10261,1.94803,1.95025,1.07883,1.079
410575806,2025-04-02 07:34:34,XRPUSD,1711.99609749,2.1021,Buy,2.10258,2.10261,1.94803,1.95025,1.07883,1.079
410575807,2025-04-02 07:34:34,XRPUSD,8817.72964289,2.10258,Buy,2.10258,2.10261,1.94803,1.95025,1.07883,1.079
410575813,2025-04-02 07:34:35,XRPUSD,304.40323513,2.10258,Buy,2.10245,2.10258,1.9482,1.95025,1.07883,1.079
410575816,2025-04-02 07:34:35,XRPUSD,233.16,2.10261,Buy,2.10245,2.10258,1.9482,1.95025,1.07883,1.079
410575819,2025-04-02 07:34:35,XRPEUR,177.1875,1.94815,Sell,2.10257,2.10356,1.94815,1.9502400000000002,1.07883,1.079
410575820,2025-04-02 07:34:35,XRPEUR,237.79856119,1.94713,Sell,2.10257,2.10356,1.94815,1.9502400000000002,1.07883,1.079
410575821,2025-04-02 07:34:35,XRPEUR,8364.93568681,1.9470900000000002,Sell,2.10257,2.10356,1.94815,1.9502400000000002,1.07883,1.079
410575822,2025-04-02 07:34:35,XRPEUR,177.1875,1.94795,Sell,2.10257,2.10356,1.94815,1.9502400000000002,1.07883,1.079
410575823,2025-04-02 07:34:35,XRPUSD,96.0,2.10261,Buy,2.10257,2.10356,1.94815,1.9502400000000002,1.07883,1.079
410575828,2025-04-02 07:34:35,XRPEUR,1495.9,1.94711,Buy,2.1024599999999998,2.10261,1.9470900000000002,1.9481400000000002,1.07883,1.07899
410575834,2025-04-02 07:34:35,XRPEUR,8950.57,1.94805,Sell,2.1024599999999998,2.10261,1.9470900000000002,1.9481400000000002,1.07883,1.07899
410575841,2025-04-02 07:34:35,XRPUSD,100.0,2.1026,Buy,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575842,2025-04-02 07:34:35,XRPUSD,1918.0,2.1026,Buy,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575844,2025-04-02 07:34:35,XRPUSD,1504.42094667,2.1024599999999998,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575845,2025-04-02 07:34:35,XRPUSD,475.60205622,2.1024,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575846,2025-04-02 07:34:35,XRPEUR,2944.98971643,1.94805,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575847,2025-04-02 07:34:35,XRPEUR,109.90933657,1.94718,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575849,2025-04-02 07:34:35,XRPUSD,250.80844227,2.1014,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575853,2025-04-02 07:34:35,XRPUSD,570.86550958,2.1019799999999997,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575854,2025-04-02 07:34:35,XRPEUR,67.27816343,1.94718,Sell,2.1024599999999998,2.1026,1.94805,1.9481400000000002,1.07884,1.07899
410575856,2025-04-02 07:34:35,XRPEUR,4035.839074,1.9470900000000002,Sell,2.10182,2.10197,1.9470900000000002,1.94711,1.07884,1.07899
410575862,2025-04-02 07:34:35,XRPEUR,177.1875,1.94711,Sell,2.1014,2.10196,1.94711,1.94805,1.07884,1.0789799999999998
410575863,2025-04-02 07:34:35,XRPEUR,1327.2425,1.9471,Sell,2.1014,2.10196,1.94711,1.94805,1.07884,1.0789799999999998
410575864,2025-04-02 07:34:36,XRPEUR,177.1875,1.94711,Sell,2.1014,2.10196,1.94711,1.94805,1.07884,1.0789799999999998
410575865,2025-04-02 07:34:36,XRPEUR,870.28140314,1.9471,Sell,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575866,2025-04-02 07:34:36,XRPEUR,411.091181,1.9471,Sell,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575867,2025-04-02 07:34:36,XRPEUR,589.89991578,1.9471599999999998,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575868,2025-04-02 07:34:36,XRPEUR,1138.30833622,1.94718,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575869,2025-04-02 07:34:36,XRPEUR,1225.20166378,1.94718,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575870,2025-04-02 07:34:36,XRPEUR,503.00658822,1.94805,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575871,2025-04-02 07:34:36,XRPUSD,2532.26623842,2.10197,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575872,2025-04-02 07:34:36,XRPEUR,1200.0,1.94805,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575873,2025-04-02 07:34:36,XRPEUR,25.20166378,1.94805,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575874,2025-04-02 07:34:36,XRPEUR,177.18075190000002,1.9481400000000002,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575875,2025-04-02 07:34:36,XRPEUR,2813.93,1.9481700000000002,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575876,2025-04-02 07:34:36,XRPEUR,237.69092616,1.94818,Buy,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575877,2025-04-02 07:34:36,XRPEUR,177.1875,1.94793,Sell,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575878,2025-04-02 07:34:36,XRPEUR,177.1875,1.94711,Sell,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575879,2025-04-02 07:34:36,XRPEUR,105.47568706,1.94711,Sell,2.1019099999999997,2.10197,1.9471,1.94805,1.07884,1.0789799999999998
410575880,2025-04-02 07:34:36,XRPEUR,1440.26811794,1.9471,Buy,2.1026,2.10261,1.94708,1.9471,1.07884,1.0789799999999998
410575881,2025-04-02 07:34:36,XRPEUR,4833.581194699999,1.94711,Buy,2.1026,2.10261,1.94708,1.9471,1.07884,1.0789799999999998
410575882,2025-04-02 07:34:36,XRPUSD,10.0,2.10261,Buy,2.1026,2.10261,1.94708,1.9471,1.07884,1.0789799999999998
410575883,2025-04-02 07:34:36,XRPEUR,177.1875,1.94711,Sell,2.1026,2.10261,1.94708,1.9471,1.07884,1.0789799999999998
410575884,2025-04-02 07:34:36,XRPEUR,177.1875,1.9471,Sell,2.1026,2.10261,1.94708,1.9471,1.07884,1.0789799999999998
410575885,2025-04-02 07:34:36,XRPEUR,2659.57819085,1.9471,Buy,2.1026,2.10323,1.9470900000000002,1.9471,1.07884,1.0789799999999998
410575886,2025-04-02 07:34:36,XRPUSD,180.0,2.10322,Buy,2.1026,2.10322,1.9471,1.94805,1.07884,1.0789799999999998
410575887,2025-04-02 07:34:37,XRPEUR,93.54864599999999,1.94805,Buy,2.1026,2.10322,1.9472,1.94805,1.07884,1.0789799999999998
410575888,2025-04-02 07:34:37,XRPEUR,3880.15,1.94859,Buy,2.1031299999999997,2.10356,1.9480400000000002,1.94859,1.07884,1.0789799999999998
410575889,2025-04-02 07:34:37,XRPEUR,522.5,1.9489,Buy,2.1031299999999997,2.10356,1.9480400000000002,1.94859,1.07884,1.0789799999999998
410575890,2025-04-02 07:34:37,XRPUSD,10.66426141,2.10356,Buy,2.10355,2.10356,1.94855,1.9496900000000001,1.07884,1.0789799999999998
410575891,2025-04-02 07:34:37,XRPUSD,10.33573859,2.10445,Buy,2.10355,2.10356,1.94855,1.9496900000000001,1.07884,1.0789799999999998
410575893,2025-04-02 07:34:37,XRPUSD,180.0,2.10442,Buy,2.10331,2.10443,1.9485599999999998,1.9496900000000001,1.07884,1.0789799999999998
410575898,2025-04-02 07:34:39,XRPEUR,2968.826351,1.94859,Sell,2.1026,2.10354,1.94855,1.94963,1.07881,1.0789799999999998
410575901,2025-04-02 07:34:44,XRPUSD,36.01986691,2.10354,Sell,2.10353,2.10356,1.94955,1.94963,1.0788200000000001,1.07892
410575902,2025-04-02 07:34:44,XRPEUR,59.4,1.94955,Sell,2.1026599999999998,2.10356,1.94955,1.9498099999999998,1.0788200000000001,1.07892
410575903,2025-04-02 07:34:45,XRPEUR,0.6,1.94955,Sell,2.10252,2.10356,1.94955,1.9498,1.0788200000000001,1.07892
410575918,2025-04-02 07:34:50,XRPUSD,10.66464232,2.10356,Buy,2.10355,2.10356,1.9496799999999999,1.95055,1.0788200000000001,1.07894
410575919,2025-04-02 07:34:50,XRPUSD,38.91360787,2.10356,Buy,2.10355,2.10356,1.9496799999999999,1.95055,1.0788200000000001,1.07894
410575920,2025-04-02 07:34:50,XRPUSD,21.74663395,2.10356,Buy,2.10355,2.10356,1.9496799999999999,1.95055,1.0788200000000001,1.07894
410575924,2025-04-02 07:34:51,XRPUSD,137.16,2.10355,Sell,2.10355,2.10356,1.9503,1.9505599999999998,1.0788200000000001,1.07893
410575925,2025-04-02 07:34:52,XRPUSD,10.66498124,2.10356,Buy,2.10355,2.10356,1.95055,1.9513599999999998,1.0788200000000001,1.07891
410575926,2025-04-02 07:34:52,XRPUSD,30.66024273,2.10356,Buy,2.10355,2.10356,1.95055,1.9513599999999998,1.0788200000000001,1.07891
410575927,2025-04-02 07:34:52,XRPUSD,230.77783786,2.10439,Sell,2.10439,2.10507,1.95055,1.9513599999999998,1.0788200000000001,1.07891
410575943,2025-04-02 07:34:53,XRPUSD,1396.0,2.1050299999999997,Buy,2.10359,2.10505,1.9494799999999999,1.95134,1.0788200000000001,1.07891
410575945,2025-04-02 07:34:53,XRPUSD,200.0,2.10502,Buy,2.10435,2.10502,1.9496099999999998,1.95164,1.0788200000000001,1.07891
410575947,2025-04-02 07:34:53,XRPEUR,10.27522176,1.95164,Buy,2.10435,2.10502,1.9496099999999998,1.95164,1.0788200000000001,1.07891
410575955,2025-04-02 07:34:53,XRPUSD,10.64298269,2.10566,Buy,2.10435,2.10502,1.9496099999999998,1.95164,1.0788200000000001,1.07891
410575956,2025-04-02 07:34:53,XRPEUR,2960.0,1.95202,Buy,2.10435,2.10502,1.9496099999999998,1.95164,1.0788200000000001,1.07891
410575958,2025-04-02 07:34:53,XRPUSD,37.0,2.10718,Buy,2.10435,2.10502,1.9496099999999998,1.95164,1.0788200000000001,1.07891
410575970,2025-04-02 07:34:54,XRPEUR,10.27680549,1.95206,Sell,2.10527,2.10629,1.95117,1.95304,1.0788200000000001,1.0789
410575979,2025-04-02 07:34:55,XRPUSD,3750.66477351,2.10485,Sell,2.10487,2.10554,1.9506400000000002,1.9520099999999998,1.0788200000000001,1.0789
410576001,2025-04-02 07:35:00,EURUSD,126.53,1.0788200000000001,Sell,2.10437,2.10528,1.95013,1.9513200000000002,1.0788200000000001,1.07889
410576002,2025-04-02 07:35:00,EURUSD,1390.3178,1.0788200000000001,Sell,2.10437,2.10528,1.95013,1.9513200000000002,1.0788200000000001,1.07889
410576068,2025-04-02 07:35:08,XRPEUR,6465.38626111,1.95154,Sell,2.10522,2.10543,1.95154,1.9518900000000001,1.0787799999999999,1.07883
410576077,2025-04-02 07:35:09,XRPUSD,2110.2199796,2.1049,Sell,2.1049,2.10533,1.9505099999999997,1.95137,1.0787799999999999,1.07883
410576078,2025-04-02 07:35:09,XRPUSD,21.31535333,2.1049,Sell,2.1049,2.10533,1.9505099999999997,1.95137,1.0787799999999999,1.07883
410576083,2025-04-02 07:35:10,XRPUSD,4.93637352,2.10447,Buy,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576084,2025-04-02 07:35:10,XRPUSD,480.3643,2.10426,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576085,2025-04-02 07:35:10,XRPUSD,572.4503,2.10426,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576086,2025-04-02 07:35:10,XRPUSD,102.5497,2.10426,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576087,2025-04-02 07:35:10,XRPUSD,572.45037553,2.10426,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576088,2025-04-02 07:35:10,XRPUSD,1188.07413655,2.10422,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576089,2025-04-02 07:35:10,XRPUSD,2131.53533293,2.1042,Sell,2.10426,2.10447,1.9504400000000002,1.95101,1.0787799999999999,1.07883
410576093,2025-04-02 07:35:11,XRPUSD,2110.2199796,2.10417,Sell,2.10417,2.10418,1.9499400000000002,1.95061,1.0787799999999999,1.07883
410576094,2025-04-02 07:35:11,XRPUSD,21.10219979,2.10417,Sell,2.10417,2.10418,1.9499400000000002,1.95061,1.0787799999999999,1.07883
410576104,2025-04-02 07:35:11,XRPUSD,0.21315354,2.10417,Sell,2.10417,2.10418,1.9497099999999998,1.9503599999999999,1.0787799999999999,1.07883
410576105,2025-04-02 07:35:11,XRPUSD,1176.18457247,2.10373,Sell,2.10417,2.10418,1.9497099999999998,1.9503599999999999,1.0787799999999999,1.07883
410576109,2025-04-02 07:35:11,XRPUSD,11.8828,2.10373,Sell,2.10373,2.10418,1.9491900000000002,1.95035,1.0787799999999999,1.07883
410576111,2025-04-02 07:35:11,XRPUSD,5.32e-06,2.10373,Sell,2.10373,2.10418,1.9491900000000002,1.95035,1.0787799999999999,1.07883
410576184,2025-04-02 07:35:19,XRPUSD,475.76649000000003,2.1018,Sell,2.1018,2.10203,1.94838,1.9487700000000001,1.07864,1.07877
410576232,2025-04-02 07:35:26,XRPUSD,475.85364000000004,2.10144,Sell,2.10144,2.10146,1.94753,1.94805,1.07865,1.07877
410576300,2025-04-02 07:35:35,XRPUSD,52.23457623,2.1009900000000004,Buy,2.10073,2.1009900000000004,1.9470900000000002,1.9481700000000002,1.07864,1.07877
410576303,2025-04-02 07:35:35,XRPUSD,17.61363283,2.10098,Buy,2.1009700000000002,2.10098,1.94698,1.9486599999999998,1.07864,1.07877
410576343,2025-04-02 07:35:39,XRPUSD,17.53711727,2.10144,Buy,2.10138,2.10144,1.9479,1.94839,1.07864,1.07877
410576344,2025-04-02 07:35:39,XRPUSD,40.79421676,2.10144,Buy,2.10138,2.10144,1.9479,1.94839,1.07864,1.07877
410576345,2025-04-02 07:35:39,XRPUSD,34.9195409,2.10145,Buy,2.10138,2.10144,1.9479,1.94839,1.07864,1.07877
410576385,2025-04-02 07:35:43,XRPUSD,2175.3,2.10188,Buy,2.1017099999999997,2.10188,1.9482400000000002,1.94839,1.07865,1.07877
410576386,2025-04-02 07:35:43,XRPUSD,3501.7,2.10189,Buy,2.1017099999999997,2.10188,1.9482400000000002,1.94839,1.07865,1.07877
410576403,2025-04-02 07:35:46,XRPUSD,1446.0,2.10183,Sell,2.10183,2.10184,1.9474799999999999,1.94839,1.07865,1.07877
410576412,2025-04-02 07:35:49,XRPUSD,43.052,2.10124,Buy,2.10115,2.10124,1.94776,1.9480000000000002,1.07865,1.07877
410576428,2025-04-02 07:35:56,XRPUSD,46.53026188,2.1011599999999997,Buy,2.10115,2.1011599999999997,1.9475799999999999,1.94786,1.07865,1.07877
410576429,2025-04-02 07:35:56,XRPUSD,46.57673888,2.1011599999999997,Buy,2.10115,2.1011599999999997,1.9475799999999999,1.94786,1.07865,1.07877
410576430,2025-04-02 07:35:56,XRPUSD,1255.94802228,2.1011599999999997,Buy,2.10115,2.1011599999999997,1.9475799999999999,1.94786,1.07865,1.07877
410576434,2025-04-02 07:35:59,XRPUSD,31.631235999999998,2.10115,Sell,2.10115,2.1011599999999997,1.94728,1.94763,1.07869,1.07877
410576435,2025-04-02 07:35:59,XRPUSD,123.79581578,2.10115,Sell,2.10115,2.1011599999999997,1.94728,1.94763,1.07869,1.07877
410576436,2025-04-02 07:35:59,XRPUSD,1.56997022,2.10115,Sell,2.10115,2.1011599999999997,1.94728,1.94763,1.07869,1.07877
410576438,2025-04-02 07:36:00,XRPUSD,50.14988336,2.10094,Buy,2.10043,2.10094,1.94648,1.9486599999999998,1.0787,1.07877
410576439,2025-04-02 07:36:02,XRPUSD,11.44613921,2.10129,Buy,2.10126,2.10129,1.94697,1.9488900000000002,1.0787,1.07877
410576445,2025-04-02 07:36:04,XRPUSD,24.85970696,2.10315,Buy,2.1031299999999997,2.10315,1.9486299999999999,1.9505599999999998,1.0787,1.07877
410576448,2025-04-02 07:36:05,XRPUSD,1968.16403275,2.10397,Buy,2.10343,2.10397,1.94914,1.95042,1.0787,1.07877
