open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743879660,2.136,2.1375,2.1356,2.1369,10898.0,23282.2643,392,6194.0,13231.6768,0
1743879720,2.1369,2.137,2.1353,2.1369,70858.0,151372.9376,400,48357.0,103299.3991,0
1743879780,2.137,2.1371,2.1358,2.1371,44749.0,95604.0938,533,4804.0,10262.1027,0
1743879840,2.1371,2.1371,2.136,2.136,8772.0,18740.4607,348,2333.0,4984.2636,0
1743879900,2.1361,2.1366,2.1355,2.1362,25094.0,53604.526,468,16628.0,35521.081,0
1743879960,2.1361,2.1368,2.1356,2.1356,6703.0,14318.2844,337,3513.0,7504.4102,0
1743880020,2.1356,2.1365,2.1356,2.136,19280.0,41177.4801,254,7988.0,17060.8958,0
1743880080,2.136,2.1362,2.1335,2.1343,22868.0,48826.2428,202,5044.0,10771.9226,0
1743880140,2.1343,2.1346,2.1336,2.1336,6869.0,14658.3286,141,5337.0,11389.003,0
1743880200,2.1337,2.1342,2.1328,2.133,14982.0,31961.9767,207,4992.0,10649.4176,0
1743880260,2.1329,2.1329,2.1322,2.1322,6300.0,13435.0182,159,4285.0,9137.78,0
1743880320,2.1323,2.1335,2.1322,2.1332,13499.0,28791.0291,217,11230.0,23951.4565,0
1743880380,2.1331,2.1343,2.133,2.1342,5511.0,11757.8666,209,2543.0,5425.5319,0
1743880440,2.1341,2.1341,2.133,2.1335,10904.0,23262.6246,194,3287.0,7012.1878,0
1743880500,2.1336,2.1344,2.1324,2.1327,7621.0,16255.921,287,2628.0,5605.8379,0
1743880560,2.1328,2.1333,2.1318,2.1332,15266.0,32553.2279,276,6345.0,13530.8766,0
1743880620,2.1332,2.1336,2.1325,2.1329,16578.0,35355.9763,260,1356.0,2892.3181,0
1743880680,2.133,2.1341,2.133,2.1335,22546.0,48111.1664,212,2211.0,4717.6908,0
1743880740,2.1334,2.1336,2.1332,2.1335,6486.0,13837.4331,103,3457.0,7375.5117,0
1743880800,2.1334,2.1338,2.1325,2.1335,6194.0,13212.3424,197,3069.0,6546.4334,0
1743880860,2.1335,2.1335,2.1318,2.1331,12050.0,25699.6654,316,5874.0,12527.1408,0
1743880920,2.1331,2.1353,2.1331,2.1347,28884.0,61660.6868,443,7059.0,15065.3871,0
1743880980,2.1348,2.1357,2.1347,2.1356,27287.0,58264.8709,155,12515.0,26722.9046,0
1743881040,2.1356,2.1357,2.1346,2.1346,27191.0,58060.5018,165,2660.0,5678.8435,0
1743881100,2.1347,2.1348,2.1334,2.1337,6396.0,13651.0309,161,4972.0,10612.1099,0
1743881160,2.1337,2.1338,2.1296,2.1301,203903.0,434528.2363,708,42032.0,89554.2734,0
1743881220,2.1302,2.1302,2.1291,2.1291,32906.0,70068.4345,228,7304.0,15553.5772,0
1743881280,2.1291,2.1291,2.1275,2.1276,27048.0,57562.5875,302,7726.0,16441.9795,0
1743881340,2.1276,2.1277,2.126,2.1267,62442.0,132805.3751,271,8423.0,17912.0838,0
1743881400,2.1268,2.129,2.1268,2.1281,22847.0,48617.8085,219,15710.0,33427.4124,0
1743881460,2.128,2.1286,2.1278,2.1284,51627.0,109873.295,289,23363.0,49720.866,0
1743881520,2.1285,2.1285,2.1264,2.1265,17257.0,36718.4433,306,7252.0,15432.0469,0
1743881580,2.1266,2.1269,2.1254,2.1259,60810.0,129279.3015,295,7989.0,16983.5787,0
1743881640,2.1258,2.1274,2.1258,2.1272,20803.0,44233.6538,230,15492.0,32939.4117,0
1743881700,2.1273,2.1287,2.1273,2.1278,62686.0,133407.5578,293,47169.0,100381.2553,0
1743881760,2.1278,2.1282,2.1273,2.1278,13244.0,28179.9377,278,8122.0,17282.5052,0
1743881820,2.1278,2.1287,2.1277,2.128,10765.0,22910.8277,161,6189.0,13171.4425,0
1743881880,2.128,2.128,2.1272,2.1274,23731.0,50492.6592,222,9713.0,20664.5842,0
1743881940,2.1273,2.1276,2.1259,2.1259,15837.0,33685.3827,258,7256.0,15431.6387,0
