412095428,2025-04-09 00:14:13,XRPUSD,2774.97286226,1.80182,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095429,2025-04-09 00:14:14,XRPUSD,2556.3,1.80289,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095444,2025-04-09 00:14:27,XRPUSD,8.84402973,1.80419,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095503,2025-04-09 00:14:59,XRPUSD,55.0,1.80433,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:14_summary,2025-04-09 00:14:00,XRPUSD,8850.28126878,1.8021353869142294,Buy,1.80369,1.80394,N/A,N/A,N/A,N/A
412095577,2025-04-09 00:15:19,XRPUSD,152.91694855,1.80152,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095583,2025-04-09 00:15:20,XRPUSD,50.52271741,1.80069,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095607,2025-04-09 00:15:22,XRPUSD,310.51177017,1.80073,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095619,2025-04-09 00:15:23,XRPUSD,64.86010499,1.80113,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095655,2025-04-09 00:15:38,XRPUSD,17.70728565,1.80067,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095663,2025-04-09 00:15:44,XRPUSD,666.92608098,1.80115,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095664,2025-04-09 00:15:44,XRPUSD,2775.87105546,1.80124,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095665,2025-04-09 00:15:44,XRPUSD,1557.20286356,1.80135,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095678,2025-04-09 00:15:50,XRPUSD,10.86243442,1.80114,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095679,2025-04-09 00:15:52,XRPUSD,11.57563862,1.80094,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095680,2025-04-09 00:15:53,XRPUSD,14.55109521,1.80055,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:15_summary,2025-04-09 00:15:00,XRPUSD,5633.507995020001,1.8012286589778137,Buy,1.79962,1.80028,N/A,N/A,N/A,N/A
412095696,2025-04-09 00:16:01,XRPUSD,666.92608098,1.79938,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095697,2025-04-09 00:16:01,XRPUSD,2556.07391902,1.79946,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095715,2025-04-09 00:16:07,XRPUSD,154.754,1.80033,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095734,2025-04-09 00:16:18,XRPUSD,20.0,1.80075,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095773,2025-04-09 00:16:35,XRPUSD,55.091,1.80396,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095784,2025-04-09 00:16:46,XRPUSD,24.261,1.80554,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:16_summary,2025-04-09 00:16:00,XRPUSD,3477.1059999999998,1.7996045162366416,Buy,1.80044,1.80063,N/A,N/A,N/A,N/A
412095890,2025-04-09 00:17:18,XRPUSD,186.0,1.7987,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095924,2025-04-09 00:17:28,XRPUSD,29.96159787,1.79609,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095994,2025-04-09 00:17:50,XRPUSD,1880.0,1.79066,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096000,2025-04-09 00:17:55,XRPUSD,456.042,1.79187,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:17_summary,2025-04-09 00:17:00,XRPUSD,2552.00359787,1.7915259636288439,Buy,1.79011,1.79066,N/A,N/A,N/A,N/A
412096014,2025-04-09 00:18:20,XRPUSD,7.55210712,1.7908,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096034,2025-04-09 00:18:26,XRPUSD,19.464,1.78919,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096047,2025-04-09 00:18:29,XRPUSD,453.20669,1.79018,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096048,2025-04-09 00:18:29,XRPUSD,6e-06,1.79018,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096049,2025-04-09 00:18:34,XRPUSD,55.5,1.79037,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096127,2025-04-09 00:18:42,XRPUSD,16.361,1.79272,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096132,2025-04-09 00:18:45,XRPUSD,14.24287819,1.79144,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096136,2025-04-09 00:18:48,XRPUSD,670.19376423,1.79079,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:18_summary,2025-04-09 00:18:00,XRPUSD,1236.52044554,1.7905554722461638,Buy,1.79133,1.7915,N/A,N/A,N/A,N/A
412096176,2025-04-09 00:19:02,XRPUSD,0.552,1.79037,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096266,2025-04-09 00:19:40,XRPUSD,1304.697,1.79637,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:19_summary,2025-04-09 00:19:00,XRPUSD,1305.2489999999998,1.7963674625531223,Buy,1.79705,1.79739,N/A,N/A,N/A,N/A
412096372,2025-04-09 00:20:29,XRPUSD,7.0,1.79768,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096408,2025-04-09 00:20:37,XRPUSD,18.028,1.79955,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096463,2025-04-09 00:20:57,XRPUSD,50.461,1.80175,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096464,2025-04-09 00:20:58,XRPUSD,15.53333703,1.80145,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:20_summary,2025-04-09 00:20:00,XRPUSD,91.02233703,1.8009500688678757,Buy,1.80096,1.80134,N/A,N/A,N/A,N/A
412096541,2025-04-09 00:21:24,XRPUSD,12.268192,1.80003,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096548,2025-04-09 00:21:27,XRPUSD,18.132967,1.79921,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096578,2025-04-09 00:21:33,XRPUSD,8.25207705,1.79777,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096580,2025-04-09 00:21:34,XRPUSD,137.724,1.79882,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:21_summary,2025-04-09 00:21:00,XRPUSD,176.37723605,1.7988951326466174,Buy,1.79864,1.79931,N/A,N/A,N/A,N/A
